,_id,asset_text,spend,impressions,clicks,link_click,post_engagement,lead,page_engagement,post_reaction,post,onsite_conversion.lead_grouped,video_view,offsite_conversion.fb_pixel_custom,cpm,cpc,ctr,cpl,ctl,onsite_conversion.post_save,like,comment,onsite_conversion.total_messaging_connection,onsite_conversion.messaging_first_reply,landing_page_view,First 20 words,First 4 words,Payment plan,RERA Number,Exclamation in 20 words,Emojis Present,"Attributes in first 20 words [name, address, price, size, emoji, payment plan attributes]",first_20_words,first_4_words,attributes_in_first_20_words,exclamation_in_20_words,emojis_present,Attributes,name,address,price,size,emoji,payment plan,payment plan attributes,campaign_id,Attributes in first 20 words,onsite_conversion.messaging_user_depth_2_message_send,onsite_conversion.messaging_conversation_replied_7d
308,66d882385367e95d91a22570,"Experience unparalleled connectivity and comfort with Sohna Premium Plots in Sector 5.

🟢 Strategically located on Delhi-Mumbai Expressway
🟢 Close to IMT Sohna
🟢 Just 300 meters from Lady Florence School
🟢 Shopping at The Leaf Mall, 3.2km away
🟢 Proximity to GD Goenka University at 3.7km
🟢 Near Sohna Bus Stand (3.2 km)
🟢 Freehold plots in a secured, gated community
🟢 Premium plots in upscale Sector 5
🟢 Seamless connectivity via SPR & CPR

Hurry! Secure these limited plots now and build your dream home.",1197.771291,12796,557,133,156,62,156,6,6.0,62.0,,55.0,93.60513371366052,2.1503972908438063,0.04352922788371366,19.31889179032258,8.983870967741936,4.0,,7.0,,,1.0,Experience unparalleled connectivity and comfort with Sohna Premium Plots in Sector 5.,Experience unparalleled connectivity and,No,,Yes,Yes,,,,,,,,Sohna Premium Plots,Sector 5,,,,,,120209839778400764,,,
309,66d882385367e95d91a22571,"Elevate your lifestyle with Sohna Premium Plots starting Rs 25 lakhs, where convenience meets serenity.

🟢 Located on Delhi-Mumbai Expressway
🟢 Accessible from IMT Sohna
🟢 Only 300 meters from Lady Florence School
🟢 Shop at The Leaf Mall, 3.2km away
🟢 Close to GD Goenka University, just 3.7km
🟢 Sohna Bus Stand is just 3.2 km away
🟢 Gated society with freehold plots
🟢 Prime plots in Sector 5
🟢 Connected to major corridors SPR & CPR

Act now! Limited plots available.",1078.407758,14056,463,111,135,44,135,12,5.0,44.0,,35.0,76.72223662492887,2.3291744233261342,0.032939669891861124,24.50926722727273,10.522727272727273,2.0,,5.0,1.0,1.0,,"Elevate your lifestyle with Sohna Premium Plots starting Rs 25 lakhs, where convenience meets serenity.",Elevate your lifestyle with,No,,Yes,Yes,,,,,,,,Sohna Premium Plots,,Rs 25 lakhs,,,,,120209839778400764,,,
310,66d882385367e95d91a22572,"Discover the perfect blend of serenity and connectivity at Sohna Premium Plots starting Rs 25 lakhs

🟢 Bang On Delhi-Mumbai Expressway
🟢 Easy Access from IMT Sohna
🟢 Close to Lady Florence School (300m)
🟢 The Leaf Mall just 3.2km away
🟢 Nearby GD Goenka University (3.7km)
🟢 Sohna Bus Stand within 3.2 km
🟢 Freehold plots in a gated society
🟢 Premium plots in the sought-after Sector 5
🟢 Connected to SPR & CPR

Secure your prime plot today. Limited availability!",1718.74296,20410,546,155,187,83,187,17,7.0,83.0,,69.0,84.21082606565409,3.147880879120879,0.0267515923566879,20.707746506024097,6.578313253012048,1.0,,7.0,,,2.0,Discover the perfect blend of serenity and connectivity at Sohna Premium Plots starting Rs 25 lakhs,Discover the perfect blend,No,,Yes,Yes,,,,,,,,Sohna Premium Plots,,Rs 25 lakhs,,,,,120209839778400764,,,
311,66d882385367e95d91a22573,"Experience the perfect blend of tranquility and connectivity at Sohna Premium Plots, starting from Rs 25 lakhs.
🟢 Strategically located on the Delhi-Mumbai Expressway
🟢 Convenient access from IMT Sohna
🟢 Just 300m from Lady Florence School
🟢 The Leaf Mall a mere 3.2km away
🟢 Close proximity to GD Goenka University (3.7km)
🟢 Sohna Bus Stand within 3.2 km
🟢 Gated society offering freehold plots
🟢 Premium plots available in Sector 5
🟢 Connected to SPR & CPR

Act now to secure your prime plot today. Limited availability!",1418.895532,8898,213,55,69,21,69,9,3.0,21.0,,19.0,159.46229849404358,6.661481370892019,0.023937963587322995,67.5664539047619,10.142857142857142,1.0,,1.0,,,1.0,"Experience the perfect blend of tranquility and connectivity at Sohna Premium Plots, starting from Rs 25 lakhs.",Experience the perfect blend,No,,Yes,No,,,,,,,,Sohna Premium Plots,Delhi-Mumbai Expressway,Rs 25 lakhs,,,,,120209839778400764,,,
312,66d882385367e95d91a22574,"Discover the ideal combination of peace and connectivity at Sohna Premium Plots, starting at Rs 25 lakhs.
🟢 Ideally located on the Delhi-Mumbai Expressway
🟢 Easy reach from IMT Sohna
🟢 Only 300m from Lady Florence School
🟢 The Leaf Mall just 3.2km away
🟢 Nearby GD Goenka University (3.7km)
🟢 Sohna Bus Stand within 3.2 km
🟢 Gated community with freehold plots
🟢 Premium plots in Sector 5, a highly sought-after location
🟢 Connected to SPR & CPR

Don’t miss out on securing your prime plot today. Limited availability!",1217.322214,8204,232,68,73,19,73,4,1.0,19.0,,14.0,148.38154729400293,5.24707850862069,0.028278888347147733,64.06959021052631,12.210526315789474,,,,,,,"Discover the ideal combination of peace and connectivity at Sohna Premium Plots, starting at Rs 25 lakhs.",Discover the ideal combination,No,,No,No,,,,,,,,Sohna Premium Plots,Delhi-Mumbai Expressway,Rs 25 lakhs,,,,,120209839778400764,,,
313,66d882385367e95d91a22575,"Discover the ideal combination of peace and connectivity at Sohna Premium Plots, starting at Rs 25 lakhs.
🟢 Ideally located on the Delhi-Mumbai Expressway
🟢 Easy reach from IMT Sohna
🟢 Only 300m from Lady Florence School
🟢 The Leaf Mall just 3.2km away
🟢 Nearby GD Goenka University (3.7km)
🟢 Sohna Bus Stand within 3.2 km
🟢 Gated community with freehold plots
🟢 Premium plots in Sector 5, a highly sought-after location
🟢 Connected to SPR & CPR

Don’t miss out on securing your prime plot today. Limited availability!",1217.322214,8204,232,68,73,19,73,4,1.0,19.0,,14.0,148.38154729400293,5.24707850862069,0.028278888347147733,64.06959021052631,12.210526315789474,,,,,,,"Discover the ideal combination of peace and connectivity at Sohna Premium Plots, starting at Rs 25 lakhs.",Discover the ideal combination,No,,No,No,,,,,,,,Sohna Premium Plots,Delhi-Mumbai Expressway,Rs 25 lakhs,,,,,120209839778400764,,,
314,66d882385367e95d91a22576,"🌟 Discover Your Dream Paradise at ONE GOA! 🌴
Embrace luxury living amidst the serene landscape of Goa. Our exclusive villa plots are your gateway to a lavish lifestyle with top-notch amenities and seamless connectivity. Dive into the details:

🏖️ Manmade Beach & 🏊‍♂️ Swimming Pool
🤸‍♂️ Kids' Play Zone & 🏀 Multipurpose Court
🏋️‍♂️ Branded Gym & 💃 Amphitheater
🏡 5-Star Luxury Clubhouse with more than 25 Luxury Amenities
🚆 5 mins from Karmali Railway Station
🎰 15 mins from Deltin Royale Casino
✈️ 40 mins from Airport
🌆 25 mins from Panaji and nearby Beaches
Your dream home starts here—where every day feels like a vacation. 🌅 Dive into the luxury at ONE GOA—where life is a celebration! 🎉",976.286051,817,7,6,12,0,12,6,,,,,1194.9645667074665,139.46943585714286,0.008567931456548347,,,,,,,,,🌟 Discover Your Dream Paradise at ONE GOA! 🌴 Embrace luxury living amidst the serene landscape of Goa.,🌟 Discover Your Dream Paradise,No,,Yes,Yes,,,,,,,,ONE GOA,,,,🌴,,,120209585645540764,,,
315,66d882385367e95d91a22577,"🌟 Discover Luxury Living at ONE GOA 🌟
Embrace an elite lifestyle in the heart of Goa with our exclusive villa plots. Perfectly located for convenience and crafted for luxury, ONE GOA offers an array of world-class amenities:

🏖️ Manmade Beach - Experience beachside bliss right at your doorstep!
🎾 Multipurpose Court & Swimming Pool - Stay active with top-notch sports facilities.
🏋️ Branded Gym & 5-star Clubhouse - Elevate your fitness and relaxation in style.
🎭 Amphitheater - Immerse in cultural extravaganzas close to home.
🚂 Excellent Connectivity - Just 5 mins from Karmali Railway Station, and short drives to Panaji, the airport, and major attractions.
🏡 Starting at just ₹73.53 lakhs, your dream home awaits amidst more than 25 luxury amenities at ONE GOA. Don’t miss out on this international lifestyle destination!

👉 Swipe up to learn more and become part of a prestigious community!",1057.565742,1150,20,5,12,2,12,7,,2.0,,,919.6223843478261,52.8782871,0.017391304347826087,528.782871,10.0,,,,,,,🌟 Discover Luxury Living at ONE GOA 🌟 Embrace an elite lifestyle in the heart of Goa,🌟 Discover Luxury Living,No,,No,Yes,,,,,,,,ONE GOA,,₹73.53 lakhs,,,,,120209585645540764,,,
316,66d882385367e95d91a22578,"🌟 Discover Luxury Living at ONE GOA 🌟
Embrace an elite lifestyle in the heart of Goa with our exclusive villa plots. Perfectly located for convenience and crafted for luxury, ONE GOA offers an array of world-class amenities:

🏖️ Manmade Beach - Experience beachside bliss right at your doorstep!
🎾 Multipurpose Court & Swimming Pool - Stay active with top-notch sports facilities.
🏋️ Branded Gym & 5-star Clubhouse - Elevate your fitness and relaxation in style.
🎭 Amphitheater - Immerse in cultural extravaganzas close to home.
🚂 Excellent Connectivity - Just 5 mins from Karmali Railway Station, and short drives to Panaji, the airport, and major attractions.
🏡 Starting at just ₹73.53 lakhs, your dream home awaits amidst more than 25 luxury amenities at ONE GOA. Don’t miss out on this international lifestyle destination!

👉 Swipe up to learn more and become part of a prestigious community!",1057.565742,1150,20,5,12,2,12,7,,2.0,,,919.6223843478261,52.8782871,0.017391304347826087,528.782871,10.0,,,,,,,🌟 Discover Luxury Living at ONE GOA 🌟 Embrace an elite lifestyle in the heart of Goa,🌟 Discover Luxury Living,No,,No,Yes,,,,,,,,ONE GOA,,₹73.53 lakhs,,,,,120209585645540764,,,
317,66d882385367e95d91a22579,"🌟 Discover Your Dream Paradise at ONE GOA! 🌴
Embrace luxury living amidst the serene landscape of Goa starting Rs 59.99 lakhs. 

Our exclusive villa plots are your gateway to a lavish lifestyle with top-notch amenities and seamless connectivity. Dive into the details: 

🏖️ Manmade Beach & 🏊‍♂️ Swimming Pool
🤸‍♂️ Kids' Play Zone & 🏀 Multipurpose Court
🏋️‍♂️ Branded Gym & 💃 Amphitheater
🏡 5-Star Luxury Clubhouse with more than 25 Luxury Amenities
🚆 5 mins from Karmali Railway Station
🎰 15 mins from Deltin Royale Casino
✈️ 40 mins from Airport
🌆 25 mins from Panaji and nearby Beaches
Your dream home starts here—where every day feels like a vacation. 🌅 Dive into the luxury at ONE GOA—where life is a celebration! 🎉",7132.927665,26441,122,60,86,15,86,19,7.0,15.0,,12.0,269.7676965697213,58.46662020491804,0.004614046367383987,475.52851100000004,8.133333333333333,,,,,,,🌟 Discover Your Dream Paradise at ONE GOA! 🌴 Embrace luxury living amidst the serene landscape,🌟 Discover Your Dream Paradise,No,,Yes,Yes,,,,,,,,ONE GOA,,Rs 59.99 lakhs,,🏖️ 🏊‍♂️ 🤸‍♂️ 🏀 🏋️‍♂️ 💃 🏡 🚆 🎰 ✈️ 🌆 🌅 🎉,,,120209585645540764,,,
318,66d882385367e95d91a2257a,"🌟 Discover Your Dream Paradise at ONE GOA! 🌴
Embrace luxury living amidst the serene landscape of Goa starting Rs 59.99 lakhs. 

Our exclusive villa plots are your gateway to a lavish lifestyle with top-notch amenities and seamless connectivity. Dive into the details: 

🏖️ Manmade Beach & 🏊‍♂️ Swimming Pool
🤸‍♂️ Kids' Play Zone & 🏀 Multipurpose Court
🏋️‍♂️ Branded Gym & 💃 Amphitheater
🏡 5-Star Luxury Clubhouse with more than 25 Luxury Amenities
🚆 5 mins from Karmali Railway Station
🎰 15 mins from Deltin Royale Casino
✈️ 40 mins from Airport
🌆 25 mins from Panaji and nearby Beaches
Your dream home starts here—where every day feels like a vacation. 🌅 Dive into the luxury at ONE GOA—where life is a celebration! 🎉",7132.927665,26441,122,60,86,15,86,19,7.0,15.0,,12.0,269.7676965697213,58.46662020491804,0.004614046367383987,475.52851100000004,8.133333333333333,,,,,,,🌟 Discover Your Dream Paradise at ONE GOA! 🌴 Embrace luxury living amidst the serene landscape,🌟 Discover Your Dream Paradise,No,,Yes,Yes,,,,,,,,ONE GOA,,Rs 59.99 lakhs,,🏖️ 🏊‍♂️ 🤸‍♂️ 🏀 🏋️‍♂️ 💃 🏡 🚆 🎰 ✈️ 🌆 🌅 🎉,,,120209585645540764,,,
319,66d882385367e95d91a2257b,"🌄 Live Your Dream in Dehradun! MDDA Approved Plots with Mussoorie View, Parks & All Utilities. 🏡 Starting at ₹33000/Sqyd. Loans Available!",590.644588,1681,43,12,12,2,12,0,,2.0,,,351.36501368233195,13.735920651162791,0.02558001189767995,295.322294,21.5,,,,,,,"🌄 Live Your Dream in Dehradun! MDDA Approved Plots with Mussoorie View, Parks & All Utilities.",🌄 Live Your Dream,Yes,,Yes,Yes,,,,,,,,,Dehradun,₹33000/Sqyd,,🏡,,Loans Available,120206984952970764,,,
320,66d882385367e95d91a2257c,"Presenting R3 Bhauwala Plots!
Just 300m from Chowk, located near leading Schools & Colleges, offering stunning Mussoorie views. 

🏡 Prices start at just ₹16000/Sqyd 
Flexible bank financing also available!",1167.650314,3776,158,38,46,11,46,6,,11.0,,,309.22942637711867,7.390191860759494,0.04184322033898305,106.15002854545455,14.363636363636363,2.0,,,,,,"Presenting R3 Bhauwala Plots! Just 300m from Chowk, located near leading Schools & Colleges, offering stunning Mussoorie views.",Presenting R3 Bhauwala Plots!,Yes,,Yes,Yes,,,,,,,,R3 Bhauwala Plots,300m from Chowk,Prices start at just ₹16000/Sqyd,,,,Flexible bank financing also available,120206984702960764,,,
321,66d882385367e95d91a2257d,"Presenting R3 Bhauwala Plots!
Just 300m from Chowk, located near leading Schools & Colleges, offering stunning Mussoorie views. 

🏡 Prices start at just ₹16L. 
Flexible bank financing also available!",1031.310961,6545,370,72,93,27,93,14,4.0,27.0,,,157.5723393430099,2.7873269216216214,0.05653170359052712,38.196702259259254,13.703703703703704,,,3.0,,,,"Presenting R3 Bhauwala Plots! Just 300m from Chowk, located near leading Schools & Colleges,",Presenting R3 Bhauwala Plots!,Yes,,Yes,Yes,,,,,,,,R3 Bhauwala Plots,Chowk,₹16L,,,,,120206529536260764,,,
322,66d882385367e95d91a2257e,"Presenting R3 Bhauwala Plots!
Just 300m from Chowk, located near leading Schools & Colleges, offering stunning Mussoorie views. 

🏡 Prices start at just ₹16000/Sqyd 
Flexible bank financing also available!",1167.650314,3776,158,38,46,11,46,6,,11.0,,,309.22942637711867,7.390191860759494,0.04184322033898305,106.15002854545455,14.363636363636363,2.0,,,,,,"Presenting R3 Bhauwala Plots! Just 300m from Chowk, located near leading Schools & Colleges, offering stunning Mussoorie views.",Presenting R3 Bhauwala Plots!,Yes,,Yes,Yes,,,,,,,,R3 Bhauwala Plots,300m from Chowk,Prices start at just ₹16000/Sqyd,,,,Flexible bank financing also available,120206984702960764,,,
323,66d882385367e95d91a2257f,"Presenting R3 Bhauwala Plots!
Just 300m from Chowk, located near leading Schools & Colleges, offering stunning Mussoorie views. 

🏡 Prices start at just ₹16,000/sqyd. 
Flexible bank financing also available!",389.359873,2397,140,36,45,7,45,4,,7.0,,3.0,162.43632582394662,2.78114195,0.05840634125990822,55.622839,20.0,,,5.0,,,,"Presenting R3 Bhauwala Plots! Just 300m from Chowk, located near leading Schools & Colleges, offering stunning Mussoorie views.",Presenting R3 Bhauwala Plots!,Yes,,Yes,Yes,,,,,,,,Bhauwala Plots,300m from Chowk,"Prices start at ₹16,000/sqyd",,🏡,,Flexible bank financing,120206529536260764,,,
324,66d882385367e95d91a22580,"🌄 Live Your Dream in Dehradun! MDDA Approved Plots with Mussoorie View, Parks & All Utilities. 🏡 Starting at ₹66L. Loans Available!",1212.499079,6484,262,76,90,18,90,10,1.0,18.0,,,186.99862415175815,4.627859080152671,0.04040715607649599,67.36105994444443,14.555555555555555,1.0,,2.0,,,,"🌄 Live Your Dream in Dehradun! MDDA Approved Plots with Mussoorie View, Parks & All Utilities.",🌄 Live Your Dream,Yes,,Yes,Yes,,,,,,,,,,₹66L,,🏡,,,120206413402790764,,,
325,66d882385367e95d91a22581,"🌄 Live Your Dream in Dehradun! MDDA Approved Plots with Mussoorie View, Parks & All Utilities. 🏡 Starting at ₹33000/Sqyd. Loans Available!",590.644588,1681,43,12,12,2,12,0,,2.0,,,351.36501368233195,13.735920651162791,0.02558001189767995,295.322294,21.5,,,,,,,"🌄 Live Your Dream in Dehradun! MDDA Approved Plots with Mussoorie View, Parks & All Utilities.",🌄 Live Your Dream,Yes,,Yes,Yes,,,,,,,,,Dehradun,₹33000/Sqyd,,🏡,,Loans Available,120206984952970764,,,
326,66d882385367e95d91a22582,Get Brochure Now - Affordable Plots near Gurgaon's rapidly developing Dwarka Expressway!,1401.573298,2171,26,9,13,0,13,3,1.0,,,,645.5888060801474,53.90666530769231,0.011976047904191617,,,,,,,,,Get Brochure Now - Affordable Plots near Gurgaon's rapidly developing Dwarka Expressway!,Get Brochure Now -,No,,Yes,Yes,,,,,,,,Affordable Plots,Gurgaon's rapidly developing Dwarka Expressway,,,,,,120206253896230764,,,
